2016-03-03 20:57:01	Start
2016-03-03 20:57:13	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
5.050	-0.702805	3.295197	7.355530	8.090493	-0.549	3.271	8.571	9.199
5.056	-0.231491	3.321381	6.765198	7.540097	-0.561	3.223	7.811	8.480
5.085	0.163651	3.397552	6.239136	7.106121	-0.396	3.266	7.133	7.874
5.120	0.494522	3.566559	5.979675	6.980072	-0.069	3.395	6.585	7.429
5.125	0.570694	3.733185	6.134399	7.203695	0.249	3.505	6.280	7.207
5.147	0.532608	3.723663	6.182007	7.236473	0.440	3.605	6.134	7.132
5.155	0.327896	3.790314	6.436707	7.476977	0.481	3.703	6.183	7.224
5.175	0.230301	4.006927	6.929443	8.007852	0.415	3.814	6.421	7.481
5.203	0.168411	4.221161	7.445984	8.560913	0.315	3.936	6.749	7.821
5.225	0.039871	4.492523	7.817322	9.016367	0.192	4.128	7.157	8.266
5.249	-0.050583	4.771027	8.338623	9.607179	0.097	4.373	7.633	8.798
5.256	-0.129135	4.851959	8.924194	10.158712	0.007	4.584	8.132	9.336
5.276	-0.176743	4.992401	8.798035	10.117347	-0.079	4.777	8.470	9.725
5.297	-0.036301	4.963837	9.152710	10.412161	-0.098	4.895	8.803	10.074
5.323	0.120804	4.868622	9.621643	10.783973	-0.055	4.919	9.124	10.368
5.345	0.542130	4.730560	10.911804	11.905443	0.112	4.889	9.621	10.805
5.356	0.689713	5.213776	12.104370	13.197535	0.329	4.944	10.448	11.575
5.379	0.839676	5.182831	13.092224	14.105783	0.548	4.999	11.433	12.498
5.405	0.749222	4.778168	12.935120	13.809762	0.705	4.976	12.261	13.255
5.426	0.527847	4.290192	10.480957	11.337320	0.702	4.866	12.153	13.113
5.452	0.651627	4.187836	8.690918	9.669263	0.692	4.610	11.300	12.231
5.457	1.039627	4.406830	8.669495	9.780649	0.742	4.416	10.194	11.149
5.478	1.410965	4.499664	9.117004	10.264383	0.908	4.346	9.240	10.263
5.499	1.184830	4.411591	9.500244	10.541375	1.072	4.376	8.994	10.064
5.526	0.877762	4.006927	9.876343	10.694301	1.128	4.331	9.291	10.320
5.547	0.632584	3.421356	10.278625	10.851543	1.027	4.085	9.693	10.588
5.558	0.418350	2.878632	10.235779	10.641086	0.778	3.680	9.973	10.682
5.578	0.154129	2.773895	9.264587	9.672168	0.521	3.270	9.914	10.465
5.612	0.018448	3.090485	8.129150	8.696811	0.306	3.041	9.477	9.965
5.618	-0.157700	3.352325	7.226990	7.968208	0.108	3.024	8.714	9.245
5.639	-0.214828	3.485626	6.446228	7.331412	-0.050	3.176	7.767	8.417
5.660	-0.129135	3.585602	6.008240	6.998011	-0.121	3.379	6.953	7.749
5.686	-0.029160	3.678436	5.913025	6.963879	-0.133	3.525	6.399	7.315
5.716	-0.024399	3.718903	6.072510	7.120829	-0.099	3.617	6.110	7.104
5.719	0.163651	3.637970	6.550964	7.495115	-0.005	3.655	6.136	7.144
5.742	0.435013	3.721283	6.905640	7.856529	0.136	3.689	6.361	7.359
5.764	0.504044	3.980743	7.310303	8.339119	0.270	3.765	6.710	7.703
5.790	0.335037	4.352081	7.579285	8.746337	0.359	3.923	7.087	8.109
5.816	0.173172	4.561554	8.226746	9.408353	0.362	4.154	7.505	8.588
5.820	0.382645	4.763885	8.900391	10.102374	0.349	4.415	8.004	9.149
5.840	0.627823	4.771027	8.969421	10.178771	0.380	4.612	8.419	9.609
5.864	0.642105	4.994781	8.543335	9.917092	0.456	4.773	8.660	9.902
5.890	0.330276	5.330414	9.221741	10.656589	0.496	4.965	8.909	10.214
5.910	0.239822	5.189972	10.000122	11.269240	0.460	5.072	9.184	10.505
5.938	0.027969	5.113800	10.680908	11.842024	0.310	5.157	9.612	10.921
5.941	-0.162460	5.216156	10.849915	12.039739	0.109	5.213	10.188	11.452
5.962	-0.148178	4.830536	12.328125	13.241552	-0.011	5.088	10.965	12.098
5.984	0.161270	4.002167	13.942017	14.505970	-0.030	4.791	11.950	12.907
6.010	0.499283	3.161896	11.871094	12.295110	0.087	4.303	12.248	13.021
6.031	0.599258	3.042877	8.233887	8.798585	0.278	3.759	11.594	12.210
6.043	0.527847	3.685577	7.731628	8.581386	0.447	3.473	10.445	11.045
6.074	0.335037	4.359222	8.576660	9.626742	0.490	3.562	9.103	9.825
6.102	0.277908	4.561554	9.681152	10.705592	0.435	3.912	8.556	9.428
6.105	0.161270	4.178314	9.707336	10.569612	0.326	4.196	8.924	9.871
6.129	-0.129135	3.526093	9.376465	10.018388	0.161	4.156	9.335	10.230
6.153	-0.314804	2.850067	9.171753	9.609529	-0.001	3.779	9.484	10.226
6.162	-0.269577	2.802460	8.633789	9.081231	-0.138	3.339	9.222	9.820
6.183	0.189835	3.145233	7.510254	8.144473	-0.131	3.081	8.673	9.213
6.208	0.332657	3.485626	7.148438	7.959925	-0.015	3.071	8.116	8.699
6.231	0.351700	3.733185	6.960388	7.906160	0.151	3.292	7.563	8.273
6.258	0.487381	3.787933	6.491455	7.531598	0.340	3.538	7.028	7.886
6.263	0.485001	3.752228	6.174866	7.241782	0.414	3.690	6.694	7.660
6.283	0.444534	3.828400	6.562866	7.610878	0.442	3.775	6.547	7.573
6.306	0.361221	3.906952	7.276978	8.267355	0.445	3.819	6.627	7.663
6.333	0.330276	4.097382	7.829224	8.842757	0.405	3.896	6.961	7.991
6.343	0.154129	4.233063	7.684021	8.774210	0.323	4.016	7.338	8.374
6.365	0.156509	4.499664	7.669739	8.893614	0.251	4.184	7.615	8.694
6.384	0.220779	4.578217	8.302917	9.484052	0.215	4.352	7.871	8.999
6.410	0.323135	4.701996	8.619507	9.823903	0.214	4.503	8.069	9.244
6.432	0.356461	4.935272	8.745667	10.048416	0.264	4.679	8.334	9.562
6.457	0.354080	5.104279	9.374084	10.679536	0.314	4.830	8.761	10.009
6.464	0.325516	5.135223	10.219116	11.441452	0.340	4.969	9.240	10.498
6.485	0.239822	5.373260	10.911804	12.165398	0.319	5.137	9.813	11.084
6.505	0.035110	4.804352	13.604004	14.427472	0.239	5.104	11.027	12.178
6.531	0.113663	4.211639	14.534729	15.133049	0.179	4.881	12.317	13.292
6.551	0.051773	3.083344	11.742554	12.140727	0.110	4.368	12.698	13.467
6.565	0.173172	3.204742	8.731384	9.302550	0.093	3.826	12.153	12.751
6.585	0.468338	3.716522	7.703064	8.565575	0.202	3.554	10.678	11.285
6.610	0.794449	4.552032	8.364807	9.556262	0.372	3.639	9.135	9.891
6.633	0.880142	4.735321	9.612122	10.751316	0.579	4.052	8.603	9.544
6.658	0.884903	4.392548	9.873962	10.843093	0.757	4.349	8.888	9.929
6.666	1.006302	3.573700	9.826355	10.504343	0.891	4.313	9.419	10.414
6.686	0.773026	2.847687	9.607361	10.050287	0.886	3.887	9.730	10.537
6.707	0.482620	2.557281	9.219360	9.579625	0.787	3.343	9.632	10.244
6.733	0.127945	2.769135	8.855164	9.278923	0.597	2.937	9.377	9.853
6.754	0.013687	3.192841	8.633789	9.205256	0.349	2.842	9.079	9.529
